Date,Open,High,Low,Close,Volume
2019-07-18,4.228186342796639,4.292306109650628,4.171522076165023,4.229428768157959,442192000
2019-07-19,4.267700459454191,4.274161921946093,4.180218770445274,4.186183452606201,344896000
2019-07-22,4.207556788070482,4.270682493035825,4.200100816985621,4.257759094238281,315940000
2019-07-23,4.297027465722384,4.367608682869289,4.281369875686457,4.3656206130981445,428176000
2019-07-24,4.40886463612338,4.445895164830894,4.332815508745869,4.440178871154785,366236000
2019-07-25,4.398674308119178,4.411349318847252,4.2855946684844595,4.308956146240234,392700000
2019-07-26,4.336045447579521,4.397679868014883,4.336045447579521,4.350956916809082,274160000
2019-07-29,4.343750170647152,4.360898574999518,4.256517333657321,4.3447442054748535,248160000
2019-07-30,4.2982694759554,4.372578909284794,4.283854786438083,4.360401153564453,197772000
2019-07-31,4.328837874610062,4.329832383384099,4.1508928561706195,4.193142414093018,359416000
2019-08-01,4.203581909888386,4.294045738799526,4.046512990160936,4.098703861236572,421212000
2019-08-02,4.006002426147461,4.075341694348634,3.958534059221949,4.006002426147461,428348000
2019-08-05,3.8223414531332365,3.8235841153280163,3.7005634022077247,3.747534990310669,589156000
2019-08-06,3.8223404804776244,3.867820767568215,3.738587013373195,3.786303997039795,361272000
2019-08-07,3.725415602028919,3.8365071747727275,3.7080188068843416,3.824577808380127,372560000
2019-08-08,3.8822361853526797,3.934426808993207,3.8248265230494565,3.9331841468811035,309300000
2019-08-09,3.892176963201225,3.8956563220575684,3.7813340231772665,3.831784963607788,341816000
2019-08-12,3.7795948285776633,3.8317854551311235,3.7420672839464304,3.7639377117156982,279200000
2019-08-13,3.762446296724016,3.9242372099387484,3.7234277009853893,3.8782596588134766,351956000
2019-08-14,3.790033211309369,3.8012169348284184,3.685900577069021,3.7296411991119385,419880000
2019-08-15,3.7485296988196835,3.7684118234815496,3.663036515370934,3.6973330974578857,477200000
2019-08-16,3.960273210401827,4.014700288504612,3.8988869407608577,3.9654922485351562,1007960000
2019-08-19,4.078821039476331,4.2602454467785495,4.062666668571379,4.244339466094971,815112000
2019-08-20,4.2388715125138505,4.239368766922204,4.150893034266354,4.172018051147461,463188000
2019-08-21,4.238126883585311,4.3106966549173045,4.21650508114125,4.255523681640625,427244000
2019-08-22,4.265215751902462,4.307713703664983,4.222468935911468,4.2617363929748535,303488000
2019-08-23,4.185189487057222,4.239616797901181,4.017185297140874,4.037067413330078,568056000
2019-08-26,4.115850716403327,4.139957835662469,4.073601160157297,4.111874103546143,318208000
2019-08-27,4.150147165076123,4.152880879106426,3.9918358752522503,4.021162033081055,290968000
2019-08-28,3.994792803712783,4.063453848473192,3.955486475399874,4.010714054107666,255612000
2019-08-29,4.102261785182241,4.186844541536207,4.098778982549888,4.154504299163818,357976000
2019-08-30,4.200776358715431,4.250531095931127,4.149031583849936,4.167191982269287,290616000
2019-09-03,4.094302405565951,4.127389040628914,4.061215770502987,4.084102630615234,296140000
2019-09-04,4.144802736736792,4.205752271082758,4.144802736736792,4.198288917541504,227728000
2019-09-05,4.30053479414038,4.477660969755805,4.298793392441156,4.471441745758057,695676000
2019-09-06,4.44805688676678,4.505025873462062,4.406263243914584,4.4443254470825195,376976000
2019-09-09,4.4754206798824665,4.576920173744192,4.473927914664903,4.490346908569336,417524000
2019-09-10,4.457509758434235,4.583637529606938,4.447807731689337,4.557019233703613,352812000
2019-09-11,4.571696820053337,4.633890004725304,4.542590265379969,4.585628032684326,361512000
2019-09-12,4.6321498347768495,4.686879681021474,4.576175858790034,4.584136486053467,327840000
2019-09-13,4.517464675570811,4.554531858796533,4.482387530190539,4.526171684265137,324592000
2019-09-16,4.451042179621409,4.517713190621329,4.440593769468192,4.483133792877197,231832000
2019-09-17,4.48985045034441,4.508757231539824,4.443329880099951,4.504528045654297,223048000
2019-09-18,4.497563616528202,4.513236234766769,4.390839871623017,4.477412700653076,258152000
2019-09-19,4.483382620609036,4.5017921317103715,4.391087852480991,4.401785373687744,245476000
2019-09-20,4.400788975194691,4.424422209691016,4.285856020129447,4.296055316925049,350244000
2019-09-23,4.296306490657325,4.395069135602939,4.29257457589482,4.349543571472168,249712000
2019-09-24,4.380887578859484,4.410491402312988,4.256501223748165,4.2920756340026855,317268000
2019-09-25,4.291578844037722,4.453530157435556,4.2467996702964514,4.433876991271973,308432000
2019-09-26,4.424175412586629,4.432882422309448,4.360738085181582,4.411736488342285,234564000
2019-09-27,4.369942310181187,4.420692071033527,4.2122201863201525,4.272921085357666,362056000
2019-09-30,4.298793249839596,4.3405868892345865,4.267447545796994,4.330387115478516,186184000
2019-10-01,4.3535230757948575,4.502786819007096,4.323919247942462,4.328645706176758,366008000
2019-10-02,4.306752877544107,4.318694050175271,4.232369896378781,4.304762840270996,293372000
2019-10-03,4.309241835701423,4.516718224594785,4.278891623782578,4.510499000549316,450588000
2019-10-04,4.512737134975902,4.556272647082327,4.447558896597303,4.526917457580566,265524000
2019-10-07,4.591847256252254,4.685385669343944,4.5831402483578865,4.585628032684326,480984000
2019-10-08,4.493829396018756,4.493829396018756,4.3908376186564375,4.408998012542725,444436000
2019-10-09,4.485869587308941,4.545077711075688,4.457012145365679,4.495571613311768,292412000
2019-10-10,4.493333467104451,4.6042859007406065,4.488109262143906,4.553287506103516,309124000
2019-10-11,4.637372446592572,4.710262671142756,4.6184656667817015,4.62692403793335,446404000
2019-10-14,4.618217022323879,4.661254790618904,4.587120429272097,4.640357971191406,200040000
2019-10-15,4.730662028722668,4.957791539013616,4.716730343233239,4.8851494789123535,664124000
2019-10-16,4.851069297716396,4.956051632941013,4.819972699654112,4.831416130065918,428944000
2019-10-17,4.875945994094984,4.920973801102022,4.77892429895346,4.8334059715271,263436000
2019-10-18,4.8339022611403015,4.8664916138235705,4.664488113590227,4.738871097564697,307440000
2019-10-21,4.800319184224195,4.889628895882486,4.781412400828508,4.876194953918457,261868000
2019-10-22,4.933163966679488,5.038394930974208,4.8585323261352436,4.866244316101074,328720000
2019-10-23,4.784148930569955,4.867487573214364,4.75230595436221,4.853307723999023,279916000
2019-10-24,4.8946029262447395,4.930923719476151,4.860521281019221,4.897339820861816,232020000
2019-10-25,4.977943283758602,5.109295278566266,4.970231293571303,5.088398456573486,423092000
2019-10-28,5.13218122439773,5.196862191304608,5.102826034589851,5.144371509552002,330792000
2019-10-29,5.130438828536915,5.13690716122213,5.028691177224671,5.048095226287842,211236000
2019-10-30,5.074964346671301,5.08068629871705,4.981923195254211,5.050086975097656,205960000
2019-10-31,5.029190829262804,5.050087653372605,4.920974794053858,5.00083065032959,209732000
2019-11-01,4.965503483517074,5.072227197701505,4.940377479439143,5.039886951446533,283640000
2019-11-04,5.120986369424761,5.2491046467846765,5.097850877765169,5.236665725708008,376716000
2019-11-05,5.23641705945222,5.262538081818177,5.166511889242145,5.21452522277832,300868000
2019-11-06,5.19039442566651,5.216017702320315,5.077700122318268,5.165268421173096,269012000
2019-11-07,5.251841581766776,5.266519177928262,5.138152251915417,5.182931423187256,280340000
2019-11-08,5.166015092155293,5.200594489085212,5.12845016411111,5.169000148773193,189100000
2019-11-11,5.1682537429777495,5.202086756978427,5.081929569084432,5.178951263427734,243436000
2019-11-12,5.217261643050518,5.270499181059885,5.182184502661719,5.21452522277832,283504000
2019-11-13,5.18317920070935,5.210792986786435,5.122230152293624,5.188652515411377,300188000
2019-11-14,5.197610060007352,5.221243779852939,5.1376560083761,5.2190046310424805,518080000
2019-11-15,5.216763902193945,5.268508674840804,4.991375777894328,5.079690456390381,1053628000
2019-11-18,5.072227647619567,5.307566459470719,5.069242590952801,5.280948162078857,574588000
2019-11-19,5.249850537677089,5.2734837737642435,5.116010796207106,5.17422342300415,414564000
2019-11-20,5.151337060974794,5.337418860334961,5.138649503803763,5.25358247756958,472588000
2019-11-21,5.249105431945429,5.304830288315993,5.207062679061285,5.228705883026123,288388000
2019-11-22,5.251344456888461,5.297865035340567,5.222735643965296,5.246369361877441,224100000
2019-11-25,5.374485339054158,5.5080764398313935,5.361549147493758,5.503100872039795,506476000
2019-11-26,5.485438433350707,5.490165365691559,5.391900024776435,5.3983683586120605,385244000
2019-11-27,5.443928185333021,5.478283805415998,5.406833650561391,5.433222770690918,215784000
2019-11-29,5.40235237613821,5.430733001767615,5.371979294593582,5.39587926864624,141556000
2019-12-02,5.388908336508294,5.402352190161733,5.194224602016401,5.209410667419434,372036000
2019-12-03,5.02568069780475,5.173809519504258,4.988337349250284,5.169826507568359,465232000
2019-12-04,5.253475085990583,5.27588118851284,5.185012205993201,5.213642120361328,273424000
2019-12-05,5.235551141258288,5.251235319724419,5.166092026105693,5.196713924407959,184884000
2019-12-06,5.2659236286670295,5.314968143866382,5.255965148996595,5.282105445861816,232236000
2019-12-09,5.259201702374131,5.336876134356314,5.250488270085723,5.282105445861816,211880000
2019-12-10,5.312230265405103,5.378950952575521,5.2594515474611505,5.327167987823486,256388000
2019-12-11,5.3376233574329275,5.416293546681469,5.335133737380233,5.410816192626953,233796000
2019-12-12,5.381937938452388,5.5965381729096695,5.3729756853343655,5.578364372253418,404348000
2019-12-13,5.581350909254086,5.700600988290464,5.5223479185366875,5.576371669769287,454704000
2019-12-16,5.623923704351563,5.677698174504892,5.595791421672846,5.605251789093018,320976000
2019-12-17,5.623923827050292,5.706079401256548,5.61446345942372,5.683424472808838,321196000
2019-12-18,5.7182777420375315,5.774293009615607,5.7098131282974665,5.713796615600586,343548000
2019-12-19,5.7484002689335645,5.875368022657549,5.7434210296079815,5.861924171447754,445360000
2019-12-20,5.928395946500979,5.984660025126144,5.909226396128389,5.959266662597656,603044000
2019-12-23,5.987896873128154,6.020012163298217,5.93486934515865,5.9455742835998535,355060000
2019-12-24,5.930138554909201,5.95777271737667,5.895782466469336,5.940594673156738,138864000
2019-12-26,5.944080886525282,5.982918106157011,5.925160153254967,5.95478630065918,182852000
2019-12-27,5.969971983202359,5.983415836185738,5.8706383773304225,5.897027969360352,254644000
2019-12-30,5.8751205101608805,5.88034857016189,5.752385035074509,5.783753395080566,258056000
2019-12-31,5.74840166366801,5.867402948252175,5.729232109944443,5.857942581176758,231004000
2020-01-02,5.943831871358628,5.972710609436035,5.893293961011548,5.972710609436035,237536000
2020-01-03,5.852963593311093,5.920928852475165,5.828067864414396,5.87711238861084,205384000
2020-01-06,5.783752677551418,5.906985776484988,5.757612380789321,5.901757717132568,262636000
2020-01-07,5.930139851374709,6.019017350755875,5.885078815309961,5.973209381103516,314856000
2020-01-08,5.96897635709519,6.0257385544708075,5.928894566530886,5.984411716461182,277108000
2020-01-09,6.070799986533216,6.122582947244449,5.996362099222445,6.050136566162109,255112000
2020-01-10,6.157436456326926,6.187809062014118,6.068310145421286,6.082500457763672,316296000
2020-01-13,6.165652999410958,6.298346491392246,6.142997596036701,6.273201942443848,319840000
2020-01-14,6.230380415366528,6.255774255425361,6.142996791879736,6.156191825866699,359088000
2020-01-15,6.168888134663605,6.191294240174743,6.087728325784851,6.113619804382324,263104000
2020-01-16,6.167146602552317,6.203245387616113,6.143744739613969,6.197270393371582,284192000
2020-01-17,6.216438326739693,6.2239071863079785,6.1584315611473315,6.205982208251953,253792000
2020-01-21,6.169386603778593,6.206232317702792,6.138515883324439,6.172623157501221,217916000
2020-01-22,6.217932513980639,6.313282632634154,6.199011781976635,6.2266459465026855,239240000
2020-01-23,6.2667281721820425,6.303573408091197,6.17785068616054,6.295108795166016,244516000
2020-01-24,6.410625215974029,6.460416669726017,6.1815853834385734,6.235857963562012,373512000
2020-01-27,5.931134704252316,6.030966423020703,5.7815120107174875,5.979930400848389,470536000
2020-01-28,6.045903527531865,6.20573351675792,5.992626706174366,6.173369407653809,310976000
2020-01-29,6.158930339419549,6.195029118957247,6.0730401070818205,6.112873554229736,258848000
2020-01-30,6.01503337904724,6.133038904613509,5.960014340885103,6.119595050811768,290504000
2020-01-31,6.073787547475294,6.0857375351322744,5.844250061046363,5.886074542999268,370420000
2020-02-03,5.867899621997954,6.002585064742657,5.8616758097780455,5.983166694641113,255564000
2020-02-04,6.125073314972163,6.171628221380561,6.0750330348153945,6.152458190917969,271544000
2020-02-05,6.273450751730636,6.283658052984714,6.15942870082189,6.242829322814941,208220000
2020-02-06,6.277184406097356,6.329713821411133,6.196024598039428,6.329713821411133,218284000
2020-02-07,6.289631928007941,6.311789213380991,6.238097791730746,6.263491630554199,189752000
2020-02-10,6.286145572720266,6.547549456102754,6.2811663335510195,6.546802997589111,529608000
2020-02-11,6.6550997545095365,6.78405902773847,6.593109500399379,6.669290065765381,638556000
2020-02-12,6.722068677474387,6.791527790373585,6.6832314618840165,6.785054683685303,374644000
2020-02-13,6.7270482822324205,6.808456910244624,6.699662936781949,6.741238594055176,528016000
2020-02-14,7.151519182292056,7.343464481568788,7.120150822834176,7.214505195617676,1041924000
2020-02-18,7.1111876251368,7.401720059646766,7.0917692538551025,7.383296966552734,620164000
2020-02-19,7.505784196146457,7.852331445864469,7.505784196146457,7.834655284881592,694332000
2020-02-20,7.786607355627906,7.874986740129686,7.37782100630178,7.685282230377197,810052000
2020-02-21,7.573002323123498,7.598146869223025,7.236164268428729,7.32105827331543,768180000
2020-02-24,6.726550261165262,7.017331521390516,6.672028863906741,6.803477764129639,856916000
2020-02-25,6.878661575465201,6.940651823850174,6.422075864515362,6.523899078369141,1055496000
2020-02-26,6.524148719032224,6.857501383409124,6.522655326902824,6.663315296173096,747732000
2020-02-27,6.349690619515469,6.651108117215,6.1999784566743275,6.292396545410156,906416000
2020-02-28,6.039804960807988,6.78712058671595,6.023115052467999,6.727584362030029,1133252000
2020-03-02,6.897723580832641,6.914911901595098,6.501646248420042,6.88601541519165,890744000
2020-03-03,6.941815302713952,7.001600498433995,6.538015669308391,6.6234588623046875,652792000
2020-03-04,6.730824067718114,7.096759651124031,6.656092206544067,7.08729362487793,597408000
2020-03-05,6.887758556281845,7.054659056168666,6.763205958609007,6.807796001434326,540328000
2020-03-06,6.6281912300370935,6.685734756521808,6.426914084219726,6.627194881439209,515412000
2020-03-09,5.976033967366293,6.461789319883881,5.93318812565467,6.114038467407227,614160000
2020-03-10,6.390545330229934,6.503639221191406,6.127739714689334,6.503639221191406,580648000
2020-03-11,6.363640764558061,6.392038834695187,6.042544300083816,6.139695167541504,499964000
2020-03-12,5.6163268427263935,5.881873035144441,5.3756912703081055,5.3883957862854,816540000
2020-03-13,5.741875759107956,6.003934490620265,5.470600445132963,5.99945068359375,634836000
2020-03-16,5.291244431847032,5.632269865665609,4.83264176451844,4.89242696762085,726972000
2020-03-17,5.004773092090757,5.501738236486458,4.7579100022747225,5.412309169769287,833632000
2020-03-18,4.984595491641853,5.229714841006499,4.500833296746045,5.052351951599121,874268000
2020-03-19,5.0309281781461355,5.3988568383388476,4.817445419135853,5.3051934242248535,765512000
2020-03-20,5.455404109446859,5.737391205016616,5.1098953931564095,5.125339984893799,804636000
2020-03-23,5.1243428328740706,5.392629523552924,4.945236229103702,5.298218250274658,643876000
2020-03-24,5.704510042519159,6.293893336260728,5.68084521517896,6.207204341888428,1101644000
2020-03-25,6.322290934638857,6.522073353340825,6.069698230390393,6.118523120880127,793432000
2020-03-26,6.325777648596913,6.532037022693763,6.227630417479036,6.40798282623291,696108000
2020-03-27,6.227630275802166,6.554456381095054,6.194748395548019,6.295636177062988,638828000
2020-03-30,6.361150580525666,6.625202449902518,6.317058946170579,6.61598539352417,602252000
2020-03-31,6.656090953906647,6.860357622569464,6.420686609527779,6.566413402557373,949960000
2020-04-01,6.368375500016967,6.514849215538795,6.010411206980495,6.0550007820129395,656912000
2020-04-02,6.084146607383649,6.377094531290268,6.0360695713364985,6.363892078399658,675764000
2020-04-03,6.3262763731236715,6.36787690075576,5.9384197292098895,6.075925827026367,663212000
